samples,audio
28389,-688.5846306228882
28390,-242.58077290027302
28391,-733.6174244855033
28392,-759.6958759328757
28393,-755.8173840606023
28394,-593.9831715811201
28395,-993.1944267494775
28396,-896.452303029915
28397,-1334.757918780754
28398,-1318.1123569576919
28399,-1529.516664835587
28400,-1499.971853748797
28401,-1785.4788988501236
28402,-1598.038738888406
28403,-1484.6522760047676
28404,-1284.3203755475288
28405,-1962.0438659057713
28406,-802.8235383615231
28407,-1171.6601469605223
28408,-1171.5544084014873
28409,-1228.5070019438256
28410,-288.5185693336805
28411,-956.5897147482196
28412,-835.7210047580309
28413,-1468.912968307509
28414,-120.16609671306128
28415,-1197.480843679
28416,-848.8576253309152
28417,-1331.2968202663803
28418,-402.7987696227623
28419,-754.3637771619622
28420,149.00789062814624
28421,180.3160044157812
28422,1000.5603718910643
28423,406.74083761579004
28424,1477.8572828574133
28425,1777.9096254074657
28426,1425.8978193846792
28427,1362.8218550230158
28428,2227.6817584448913
28429,1914.4775914198096
28430,1845.2094511086539
28431,1309.8774697938848
28432,2282.4818145958743
28433,1879.0226871756088
28434,1100.500323424005
28435,1198.9149931380573
28436,1170.266999684041
28437,268.55667964799807
28438,450.78440247371725
28439,250.95057008841752
28440,-269.9443834836484
28441,-425.89999251947415
28442,-616.9157600072626
28443,4.008841932129258
28444,-541.1256283875503
28445,-518.3185826617889
28446,35.430596949925075
28447,106.12255735860384
28448,-191.2420259302935
28449,1270.3375506967059
28450,1202.8620184644478
28451,1734.3321357024834
28452,1278.7486873285295
28453,2439.1124843222374
28454,2045.4243631894199
28455,1697.6851854169188
28456,1295.8958369182476
28457,2407.0572274701785
28458,483.1702901404334
28459,648.2359807066397
28460,402.25527706668163
28461,-44.77082135935734
28462,-696.8412942355262
28463,-184.95510092444283
28464,-1134.111181109673
28465,-1218.3084554258712
28466,-1398.5458260965215
28467,-1501.8221775790876
28468,-2081.1363772173795
28469,-2265.4872759009463
28470,-2055.8737087312875
28471,-2244.2944956946626
28472,-2446.748442341282
28473,-2040.2343404706294
28474,-1797.7509688226758
28475,-1492.2970937747289
28476,-1570.8714700436503
28477,-1157.4728413931439
28478,-1165.0999413458367
28479,-714.7514938998364
28480,-1129.4262142494617
28481,-445.1228095098061
28482,-769.839979444814
28483,-438.57641719850176
28484,-1198.3308100289842
28485,-176.1018400449285
28486,-872.8881849440762
28487,-911.6885187534323
28488,-1743.5015125707525
28489,-241.32583530691113
28490,-1732.160154428775
28491,-588.0031367021433
28492,-589.853448934381
28493,102.29024128370543
28494,-727.5707351628639
28495,924.5649503476143
28496,1073.6986234363628
28497,634.8316059893834
28498,979.9652154255325
28499,2244.1007639678496
28500,1891.2395579185304
28501,1328.3828969379606
28502,2267.5320733282088
28503,3190.688371321371
28504,1790.8530663731422
28505,1968.027424462013
28506,2479.2127013944437
28507,2082.4101421164
28508,1105.6209800315776
28509,1353.8464363266744
28510,1366.0877193040333
28511,693.3460237219855
28512,122.62253014320856
28513,360.91840429139756
28514,173.2347964165475
28515,-645.4271593308617
28516,-872.0663455165054
28517,-616.6816620294057
28518,-1094.2720266794151
28519,-880.8363757847308
28520,-569.3736647492078
28521,-93.88286862921314
28522,177.63701731020433
28523,229.18697705006105
28524,1131.7679732833267
28525,847.3809468921634
28526,649.0268164367371
28527,760.7064776557945
28528,1458.4208029792137
28529,-221.82935894728246
28530,476.9568162749511
28531,162.78012834708852
28532,44.64135183517442
28533,-676.4587642546446
28534,243.4805031121943
28535,-867.5401493997783
28536,-907.5200518810898
28537,-1042.4585615487822
28538,-324.35506310411824
28539,-1344.208969076379
28540,-1564.0197201525862
28541,-640.7867854930021
28542,-754.5096630322302
28543,-1804.1878797657662
28544,-1128.8209920218333
28545,-642.4085857183425
28546,-1583.9502766048165
28547,-1732.4457104891085
28548,-1214.8945634487634
28549,-1540.29654202685
28550,-2062.6513834121115
28551,-1243.9588556032693
28552,-800.2187575573166
28553,-1308.4309193216434
28554,-1242.5952021498367
28555,-359.7114986010032
28556,-118.77973262245769
28557,-760.7998596156266
28558,-352.77186648502175
28559,-291.69577167015257
28560,-76.57162516022697
28561,-566.3995084915293
28562,778.8204652726552
28563,357.0881515796716
28564,161.4033744427951
28565,315.76592651428064
28566,1538.1755691762492
28567,953.6320326494671
28568,81.13501612009065
28569,1496.684187884398
28570,2081.27918551154
28571,1053.9196160243246
28572,731.6050560980163
28573,2826.335052277146
28574,2656.10912121026
28575,1405.9267499025796
28576,1901.7873959864576
28577,3314.69048800956
28578,2181.635425740643
28579,1267.6215804927936
28580,2011.6482954639641
28581,2596.7148860946336
28582,1293.8206404423927
28583,495.96481957323044
28584,1080.1466579692906
28585,905.3653639528416
28586,-268.37987987381143
28587,-613.0899161727648
28588,-428.7656123996144
28589,-555.4078603175326
28590,-611.0175754966681
28591,-536.5956967992242
28592,39.85681414942189
28593,226.33897350317204
28594,87.84977575085009
28595,1037.3881942846258
28596,1049.9531819808014
28597,709.5436717925406
28598,1285.1585773540994
28599,1506.7967935961165
28600,902.4571973715133
28601,1308.1386480915367
28602,1179.83998837148
28603,1141.5600446856172
28604,635.2976280308603
28605,504.0515345986738
28606,4.820546454747841
28607,-412.396567774043
28608,-1072.601052205891
28609,-1419.794163003996
28610,-2103.977167670681
28611,-2548.151344336155
28612,-2650.3179810424167
28613,-2965.4783750227525
28614,-3113.633831977299
28615,-3171.78566534513
28616,-2445.935195573299
28617,-2560.0837493832996
28618,-2504.2326590353487
28619,-2033.3832615909296
28620,-1363.5368981740003
28621,-1515.6949132312557
28622,-1218.8586537918343
28623,-497.02946872684424
28624,-251.20870800908415
28625,-851.3977219733101
28626,-388.5978605774012
28627,248.18952733523815
28628,-43.03690522828629
28629,-503.27850267621307
28630,5.463393899811763
28631,-5.81255254584471
28632,-162.10767428619465
28633,726.5767019018565
28634,642.2392554575815
28635,118.87867275280882
28636,572.4936478043148
28637,1617.0828829819443
28638,786.645089712184
28639,123.17898917691934
28640,1197.6833130070838
28641,1616.1568039709325
28642,709.5982166566579
