samples,audio
28576,5395.1394750422505
28577,4208.123062711417
28578,3084.106668168869
28579,1391.0902813455107
28580,3200.073893167005
28581,670.0574955698214
28582,1160.0410815168398
28583,-1761.9753549875995
28584,-839.9918188831871
28585,-1877.0083140397992
28586,-2061.0248432443173
28587,-3922.041408188241
28588,-3318.0580094561196
28589,-2657.0746465149136
28590,-2662.0913177043317
28591,-2021.108020228249
28592,-1084.1247501472799
28593,321.85849762741555
28594,-913.158270660985
28595,3009.824952388524
28596,1469.8081753367683
28597,2648.7914079048637
28598,2508.774660973011
28599,5019.757946577605
28600,1813.7412779065091
28601,3774.724669292483
28602,2979.7081362046065
28603,4290.691695237701
28604,1152.6753640996035
28605,1945.6591615962548
28606,593.6431076144981
28607,88.62722310255253
28608,-2232.3884699519367
28609,-3192.403948546291
28610,-4021.4191886897206
28611,-4281.434165432781
28612,-5512.448852899418
28613,-6642.4632243216
28614,-5340.477252076549
28615,-5375.490907726542
28616,-4904.504162061257
28617,-5228.5169851426435
28618,-2774.5293463522125
28619,-2636.5412144407305
28620,-1651.552557580155
28621,-867.5633434177591
28622,962.426460867704
28623,574.4168885079234
28624,1323.4079730852
28625,1282.3997484709985
28626,1225.3922487630812
28627,1108.3855082213763
28628,575.37956120276
28629,-286.625557905046
28630,-446.62981475027334
28631,-719.6331750844081
28632,-1069.6356048297878
28633,-520.6370701472968
28634,-27.63753750396222
28635,-1705.6369737402438
28636,371.36465386318787
28637,1176.3673775193615
28638,962.3712288698209
28639,-219.623761079485
28640,3017.382437978962
28641,2876.3898555928395
28642,2446.3985204902065
28643,2356.4084605214675
28644,4145.4197026032525
28645,4884.432272664334
28646,3563.4461955937313
28647,4590.461495191077
28648,3129.4781941193482
28649,3995.496313860083
28650,1754.5158746710797
28651,2119.536895546717
28652,230.55939418085654
28653,1020.5833869324377
28654,-1831.391111206291
28655,-1207.3640866388328
28656,-2146.335527190857
28657,-2298.3054221339457
28658,-3458.2737622067116
28659,-3090.240539633309
28660,-2567.205748139368
28661,-2706.169382965424
28662,-1657.1314408778494
28663,-732.0919201773935
28664,174.9491792946515
28665,-63.00814384742754
28666,2909.036107464598
28667,2120.0819287533986
28668,2990.129313998684
28669,2688.17825564177
28670,4746.2287445920665
28671,3208.280770235364
28672,3297.3343204438415
28673,2467.3893815876786
28674,4316.445938548177
28675,1991.5039747322758
28676,1020.5634720883571
28677,81.62441112320562
28678,468.6867709200435
28679,-2069.2494708425006
28680,-4005.18433787058
28681,-3920.117855234591
28682,-4147.050049348012
28683,-5319.98094794569
28684,-6482.9105800616935
28685,-5004.838976006789
28686,-4920.766167345591
28687,-4245.692186873463
28688,-4326.617068593219
28689,-2580.540847691629
28690,-2273.4635605157478
28691,-895.3852445490886
28692,-360.30593838762934
28693,581.7743182843706
28694,567.8554847187543
28695,1673.9375191281038
28696,1788.0203787106489
28697,840.1040196755212
28698,547.1883972683922
28699,627.2734657975645
28700,500.35917866057343
28701,-868.5545116286379
28702,-1193.4676534118926
28703,-839.3802958582456
28704,402.7075110653393
28705,-316.20428337583894
28706,-1557.1157306531227
28707,111.97311705759171
28708,1211.062206908986
28709,1320.1514854165675
28710,-336.759101505923
28711,1902.3303914901226
28712,2572.4199092260637
28713,3021.509396035218
28714,2011.598795803365
28715,3863.6880520106283
28716,4189.7771077746875
28717,3287.8659058953704
28718,4140.954388900583
28719,3376.0424990935767
28720,2945.1301786015174
28721,767.2173694252945
28722,1919.3040134905455
28723,1099.3900526998118
28724,-50.52457101421646
28725,-2472.439915634483
28726,-1388.3560390044236
28727,-1673.2729987720227
28728,-2581.190852333155
28729,-3660.1096567743307
28730,-3374.029468814936
28731,-2477.950344749096
28732,-2266.872340387249
28733,-1543.795510997578
28734,-221.71991124740214
28735,-183.64559514464707
28736,429.4273840204785
28737,2471.498973733485
28738,2939.569122313157
28739,2477.637778968549
28740,2385.704893855279
28741,4063.7704181310132
28742,3765.8343040099844
28743,2985.896504816442
28744,2380.9569750368846
28745,3571.015670370978
28746,1869.0725477809892
28747,1138.1275655396405
28748,-90.81931672375731
28749,-563.7681379790063
28750,-2500.7189357526854
28751,-3603.6717460878726
28752,-3978.6266035060517
28753,-4677.583540971297
28754,-5421.542589856822
28755,-5946.50377991394
28756,-4847.467139243533
28757,-4914.432694270046
28758,-4291.400469718061
28759,-3951.3704885914694
28760,-2229.342772155236
28761,-2156.31733991978
28762,-1298.294209627907
28763,140.7266027557057
28764,1381.74508305255
28765,727.761218875889
28766,959.7749996340035
28767,2312.786416531158
28768,1774.795462566367
28769,720.802132530069
28770,293.8064229987808
28771,909.8083323278663
28772,-287.19213935748985
28773,-1144.1949901729758
28774,-1133.2002164874195
28775,-266.2078129364892
28776,2.782227562272624
28777,-509.2300862067956
28778,-207.24474377481158
28779,-349.26173300666767
28780,213.71895987979178
28781,373.69735029383287
28782,1862.6734552512517
28783,1749.647293353239
28784,1892.618884764811
28785,2382.5882511928626
28786,3488.555415863963
28787,4035.520403501927
28788,3443.4832403052515
28789,4226.443953924478
28790,3402.4025734395027
28791,2752.359129336901
28792,1602.3136534872647
28793,1997.2661791225914
28794,1254.2167408137182
28795,548.165374447816
28796,-582.8878827940866
28797,-1159.9429924595556
28798,-2197.9999148472134
28799,-2553.058609029231
28800,-2366.119032873899
28801,-2484.181143068321
28802,-2974.2448951412575
28803,-2807.3102434861717
28804,-1968.377141384521
28805,-744.4455410293592
28806,-87.51539354928516
28807,378.41335096720167
28808,1094.340743446883
28809,1570.2668358064902
28810,2343.1916809268077
28811,2638.115332626141
28812,2987.0378456331164
28813,2389.9592755587264
28814,2740.879678867582
28815,2464.7991128482854
28816,2593.7176355828988
28817,1358.6353059154123
28818,1241.5521834191868
28819,478.46832836327576
28820,-644.6161983223969
28821,-2054.7013350830725
28822,-2363.787019776442
28823,-2734.8731897112434
28824,-3955.9597816871974
28825,-4193.046732036295
28826,-4072.1339766654896
28827,-3346.221451100773
28828,-3984.3090905326467
28829,-3356.3968298629734
28830,-2714.484603753205
28831,-1821.5723466739237
28832,-1901.6599929556673
28833,-1160.747476840988
28834,-130.8347325376767
28835,440.0783057269325
28836,279.9917036506529
28837,447.90552680023325
28838,1226.8198405543399
28839,780.7347100458451
28840,332.6502001035403
28841,298.56637519339665
28842,364.4832993594939
28843,-328.5989638352485
28844,-547.6803513684029
28845,-433.7608008172969
28846,-844.8402504180644
28847,-1485.9186391243447
28848,-927.9959066654887
28849,-349.0719936041364
28850,-515.1468413930153
28851,-502.22039243083003
28852,188.70740988289685
28853,437.6366210941678
28854,328.56729564216766
28855,784.4994868083545
28856,1791.4332466671117
28857,2332.3686260380723
28858,2492.3056744402147
28859,3126.2444400478325
28860,3829.1849696484574
28861,3637.1273086028336
28862,3382.071500806988
28863,3215.0175886564525
28864,2852.9656130127037
28865,1778.915613171846
28866,1030.8676268355705
28867,1010.8216900843763
28868,899.7778373530721
28869,2.736101408544755
28870,-441.3034866702237
28871,-613.3408975099219
28872,-1038.3761034584827
28873,-1442.409078598514
28874,-1446.439798758643
28875,-1324.468241522812
28876,-1373.4943862376026
28877,-975.5182140176457
28878,-252.53970774918895
28879,51.44114790810869
28880,-53.57563347891886
28881,170.4099598845807
28882,369.3979380245442
28883,375.3883092025216
28884,-65.61892007841499
28885,112.37625493353806
28886,203.37383724733954
28887,418.3738281386608
28888,111.37622716049248
28889,442.38103215472194
28890,318.38823926459594
28891,82.39784294799614
28892,-216.5901640085558
28893,-128.57579047523427
28894,-339.55904696366383
28895,-1084.539945611154
28896,-1178.5185001644859
28897,-1021.4947259633072
28898,-962.4686399231938
28899,-1411.4402605184298
28900,-1075.4096077645518
28901,-894.3767032006988
28902,-1004.3415698717979
28903,-1348.3042323106174
28904,-915.264716519707
28905,-593.2230499532411
28906,-715.1792614987739
28907,-903.1333814589102
28908,-598.085441532885
28909,-317.03547479804314
28910,-573.983515691203
28911,-676.9295999898812
28912,-628.8737647933501
28913,-693.8160485034925
28914,-1077.7564908054205
28915,-1041.6951326478097
28916,-820.6320162229046
28917,-770.5671849461405
28918,-841.500683435333
28919,-541.4325574893711
28920,-516.3628540663558
28921,-557.2916212611208
28922,-454.2189082820715
28923,-23.144765427279822
28924,135.93075594023048
28925,176.00760341807143
28926,696.0857235910166
28927,1211.165062058518
28928,1140.2455634632722
28929,1163.3271715208914
28930,1612.409829050725
28931,1796.4934780078763
28932,1634.5780595164429
28933,1870.6635139040297
28934,2312.749780737541
28935,2193.836798860269
28936,1827.924506430293
28937,1815.0128409601741
28938,1704.1017393579527
28939,1228.1911379694177
28940,859.280972621627
28941,784.3711786676506
28942,532.4616910324919
28943,203.55244426013007
28944,185.64337256163117
28945,226.73440986426272
28946,179.82548986154097
28947,-113.08345393586444
28948,-90.99248814845043
28949,-100.90167947551174
28950,-98.81109464217525
28951,-159.72080034593318
28952,55.369136797227384
28953,69.45865030699849
28954,-26.452326106872533
28955,-217.36385849011026
28956,-130.2760125894465
28957,-254.18885379827248
28958,-476.10244710250925
28959,-506.0168570268047
28960,-433.9321475811623
28961,-684.8483822081057
28962,-785.7656237304717
28963,-642.6839342999359
28964,-555.6033753463646
28965,-564.524007528088
28966,-636.445890683179
28967,-346.36908378182255
28968,-457.2936448798523
28969,-640.2196310735294
28970,-816.147098455636
28971,-618.0761020729437
28972,-656.0066958851198
28973,-623.9389327251196
28974,-648.8728642611175
28975,-409.8085409600114
28976,-292.7460120525401
28977,-261.6853255000433
28978,-185.62652796288685
28979,-132.56966477057176
28980,-261.5147798935354
28981,-335.46191591665206
28982,-283.4111140144332
28983,-313.3624139279209
28984,-452.3158539432629
28985,-572.2714708719521
28986,-518.2293000327089
28987,-753.1893752349761
28988,-886.1517287639967
28989,-869.1163913674357
28990,-839.0833922435022
28991,-985.052759030528
28992,-920.0245177979481
28993,-830.9986930386331
28994,-734.9753076625136
28995,-671.9543829914335
28996,-393.93593875517155
28997,-110.91999308856373
28998,-12.906562529659709
28999,197.10433798115332
29000,413.112695101127
29001,637.1184970843001
29002,765.1217337798794
